id,y__abs_energy,"y__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""",y__ar_coefficient__coeff_3__k_10,y__count_above_mean,"y__fft_aggregated__aggtype_""centroid""",y__index_mass_quantile__q_0.1,y__number_peaks__n_1,y__ratio_beyond_r_sigma__r_1.5
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3---6,7.351363930186579e-05,-0.2407183808688556,-0.0258528786039991,403.0,437.7851448075815,0.0893333333333333,890.0,0.0783333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3---7,7.659462969923891e-05,-0.2748728143395222,-0.0017180086047612,540.0,429.34833998684473,0.0913333333333333,867.0,0.1223333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=sumOfjHiccupLines&numberOfSignificantValueDigits=3---8,7.23003160495305e-05,-0.1933284464660021,-0.0383854572508689,432.0,438.4997579017596,0.089,888.0,0.087
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---0,0.0016500054598555,-0.1832900979354366,-0.0175244508752706,237.0,746.2232677935372,0.0586666666666666,867.0,0.015
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---2,0.0012857019454037,-0.1527570864818553,-0.0206175015260677,231.0,742.442609835183,0.067,913.0,0.017
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---3,0.0005256468220511,-0.0668808714912275,-0.03784098787769,258.0,743.5378438414374,0.069,898.0,0.0423333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---4,0.0007942565475396,-0.2275711034145546,-0.0173775735776179,268.0,742.2732466246736,0.049,839.0,0.0213333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---5,0.0007384763002202,-0.1693488641569644,-0.0182508586234981,246.0,738.1466421597768,0.0526666666666666,866.0,0.029
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---6,0.0025908865781142,-0.2416696103621957,-0.0134775676561956,227.0,744.5773344308258,0.0516666666666666,891.0,0.0116666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---7,0.0005256468220511,-0.0668808714912275,-0.03784098787769,258.0,743.5378438414374,0.069,898.0,0.0423333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case2&numberOfSignificantValueDigits=3---9,0.000824268750071,-0.2227226509508965,-0.0244792527194593,252.0,744.084121475702,0.06,879.0,0.027
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---0,0.0002621624957587,-0.1479017095820385,-0.0047894991068933,247.0,734.4053953353464,0.063,935.0,0.017
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---1,0.0002621624957587,-0.1479017095820385,-0.0047894991068933,247.0,734.4053953353464,0.063,935.0,0.017
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---2,0.0481201392558951,-0.0789355589081746,-0.0005804122195119,77.0,749.1354538827682,0.1026666666666666,984.0,0.001
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---3,0.0002621624957587,-0.1479017095820385,-0.0047894991068933,247.0,734.4053953353464,0.063,935.0,0.017
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---4,0.0001266686971314,-0.0855733773346261,-0.0042602903288837,387.0,726.7094018961084,0.0796666666666666,953.0,0.0166666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---5,0.0002273697555447,-0.1460913565684541,0.0003781632781761,315.0,735.9064358008186,0.071,958.0,0.0153333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---7,0.0003297516014346,-0.0717505481020679,-0.0019813729485484,251.0,735.5819308255933,0.0553333333333333,967.0,0.0116666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---8,0.0002621624957587,-0.1479017095820385,-0.0047894991068933,247.0,734.4053953353464,0.063,935.0,0.017
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=2---9,0.0481201392558951,-0.0789355589081746,-0.0005804122195119,77.0,749.1354538827682,0.1026666666666666,984.0,0.001
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2---0,7.245845190860582e-05,-0.123370743837768,-0.0150978187166134,382.0,728.5464665721131,0.0623333333333333,879.0,0.0273333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2---1,0.0025877376734519,-0.0064122716233249,-0.001803312150788,176.0,747.4664132436453,0.0676666666666666,930.0,0.0043333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2---2,0.0001075314042413,-0.1539848429804842,-0.0103168550370714,364.0,738.2689328249394,0.0683333333333333,878.0,0.0216666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2---3,0.0002325034632127,-0.1663111455621306,-0.0108739092151678,251.0,740.2590419139693,0.048,923.0,0.018
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2---4,0.0001075314042413,-0.1539848429804842,-0.0103168550370714,364.0,738.2689328249394,0.0683333333333333,878.0,0.0216666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2---5,0.0001040965279205,-0.1480164073818521,-0.0083992301184527,334.0,733.9961584080476,0.0526666666666666,918.0,0.0246666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2---6,0.0025877376734519,-0.0064122716233249,-0.001803312150788,176.0,747.4664132436453,0.0676666666666666,930.0,0.0043333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2---7,0.0006424361271811,-0.0499311361678756,-0.0049964820605546,214.0,744.1290884408322,0.0463333333333333,896.0,0.0093333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2---8,0.0006424361271811,-0.0499311361678756,-0.0049964820605546,214.0,744.1290884408322,0.0463333333333333,896.0,0.0093333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=longestjHiccupLine&numberOfSignificantValueDigits=2---9,0.0025877376734519,-0.0064122716233249,-0.001803312150788,176.0,747.4664132436453,0.0676666666666666,930.0,0.0043333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=2---0,0.0024432887042042,-0.0695998617977413,0.0558045944940059,826.0,724.917466564531,0.093,922.0,0.0133333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=2---2,0.0050935940294271,-0.0375112759150403,0.0805326387219401,736.0,711.562240231976,0.168,944.0,0.0106666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=2---3,0.0027125724005246,-0.0746280195249803,0.0563498542665787,781.0,714.1626754066599,0.1533333333333333,916.0,0.02
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=2---4,0.0012099667946643,0.0177514760776289,0.0850670211507364,764.0,695.5364965549388,0.157,919.0,0.028
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=2---5,0.0027125724005246,-0.0746280195249803,0.0563498542665787,781.0,714.1626754066599,0.1533333333333333,916.0,0.02
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=2---7,0.0027125724005246,-0.0746280195249803,0.0563498542665787,781.0,714.1626754066599,0.1533333333333333,916.0,0.02
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=2---9,0.0006664371990023,-0.0713779557749331,0.0787759068451719,814.0,618.0569075313672,0.1236666666666666,927.0,0.0503333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=3---0,0.0004139779851223,-0.1310705044240814,-0.0233671621442533,425.0,747.7382902871907,0.0623333333333333,778.0,0.0233333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=3---2,0.0007221022745623,-0.0957833917919135,-0.0128951173544058,430.0,747.4054845452887,0.0393333333333333,798.0,0.01
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=3---4,0.0011126236150751,-0.1568800777626095,-0.0102046646529698,430.0,746.7032892932331,0.065,823.0,0.009
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=3---6,0.0004139779851223,-0.1310705044240814,-0.0233671621442533,425.0,747.7382902871907,0.0623333333333333,778.0,0.0233333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=shortestjHiccupLine&numberOfSignificantValueDigits=3---8,0.0383817031369227,-0.1122676028692249,-0.0011302986746581,299.0,749.2367680327773,0.0203333333333333,814.0,0.002
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3---0,0.0026861884739914,-0.1161201179781962,-0.0007239875368092,273.0,747.6306510837553,0.0266666666666666,933.0,0.002
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3---2,0.0026861884739914,-0.1161201179781962,-0.0007239875368092,273.0,747.6306510837553,0.0266666666666666,933.0,0.002
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3---3,4.932630646094355e-05,-0.2045268341720457,-0.0133319371005272,543.0,729.1881413058311,0.0456666666666666,882.0,0.0293333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3---4,0.000457513283595,-0.0362272613615318,-0.007761094120683,310.0,744.5671274326328,0.0573333333333333,958.0,0.0093333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3---5,4.963443982580504e-05,-0.1078365924234535,-0.0314124609100991,512.0,731.2406029288112,0.0613333333333333,903.0,0.0293333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3---7,0.004867549150378,-0.1142594001258432,-0.0005090147688876,295.0,748.3653465519468,0.0056666666666666,919.0,0.001
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3---8,4.175058073134151e-05,-0.1465407558383524,-0.0264706659501698,627.0,732.4952464712616,0.05,873.0,0.0336666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=3---9,0.0001735651756806,-0.1506852109321458,-0.0071790972638046,369.0,741.9503708345765,0.052,886.0,0.012
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---0,0.0029918501684172,0.050226222689511,0.0232248292976889,644.0,738.4784751851439,0.1163333333333333,931.0,0.004
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---2,0.0005422926439617,0.0104640065457137,0.0640231320914959,646.0,696.5736076471635,0.1126666666666666,924.0,0.0326666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---3,0.0011785595324076,-0.0942433460528343,0.0502932343126005,671.0,719.0093053256567,0.066,906.0,0.014
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---5,0.0009084020033581,-0.1114755778852767,0.039992907031296,621.0,720.606157803336,0.097,930.0,0.0156666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---6,0.0008836717389734,-0.0839607994854182,0.0489199433621925,695.0,695.5630724222127,0.1156666666666666,911.0,0.02
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---8,0.0009084020033581,-0.1114755778852767,0.039992907031296,621.0,720.606157803336,0.097,930.0,0.0156666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.skinnyEncodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---9,0.0009084020033581,-0.1114755778852767,0.039992907031296,621.0,720.606157803336,0.097,930.0,0.0156666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#---1,1.6988735927372377e-11,-0.1308831414920738,0.1028931882907051,909.0,535.1126972182499,0.097,982.0,0.002
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#---2,1.716971355360681e-11,-0.1388334797893825,0.0343724017980668,979.0,537.8749684965251,0.097,988.0,0.0016666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#---3,1.6988735927372377e-11,-0.1308831414920738,0.1028931882907051,909.0,535.1126972182499,0.097,982.0,0.002
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#---4,1.7406166886528564e-11,-0.0372111360144854,0.005048177185336,1039.0,562.4736396845534,0.0973333333333333,993.0,0.0006666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#---5,1.7387991840636354e-11,-0.1318102494359853,0.061965532400282,998.0,575.7175612273293,0.0966666666666666,959.0,0.0016666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#---6,1.714364789266756e-11,-0.1231304909652857,0.0655256923919548,937.0,553.5827127444063,0.097,986.0,0.0013333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#---7,1.7246389838146534e-11,-0.1214692796952637,0.0469356129905583,986.0,554.919805243596,0.097,993.0,0.0013333333333333
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#---8,1.7290322125550634e-11,-0.1645757360515649,0.0645129139264543,970.0,516.9502096326547,0.0966666666666666,988.0,0.0046666666666666
HdrHistogram__HdrHistogram#bench.HdrHistogramRecordingBench.rawConcurrentRecordingSpeed#---9,1.716971355360681e-11,-0.1388334797893825,0.0343724017980668,979.0,537.8749684965251,0.097,988.0,0.0016666666666666
JCTools__JCTools#org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaseline#limit=10000---2,9.562778131589239e-12,0.0419060014457328,0.0719812269513675,928.0,284.1400237926991,0.103,989.0,0.2203333333333333
JCTools__JCTools#org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaseline#limit=10000---3,9.129092560750438e-12,0.0379619582436306,0.087794582955554,915.0,431.0370696578945,0.1006666666666666,982.0,0.0993333333333333
JCTools__JCTools#org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaseline#limit=10000---4,9.055208242606219e-12,-0.1114613779392135,0.0345847216608842,1037.0,394.3854694843788,0.0983333333333333,970.0,0.0426666666666666
JCTools__JCTools#org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaseline#limit=10000---6,9.055208242606219e-12,-0.1114613779392135,0.0345847216608842,1037.0,394.3854694843788,0.0983333333333333,970.0,0.0426666666666666
JCTools__JCTools#org.jctools.channels.mpsc.MpscProxyChannelBenchmark.oneReferenceArgBaseline#limit=10000---8,9.777313692492826e-12,-0.1985805360275901,0.1114037786047748,922.0,405.7271169807961,0.0953333333333333,978.0,0.0323333333333333
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000---0,1.4068684511720456e-11,-0.0892886768311784,0.0815262079010664,2163.0,314.61057941112927,0.1013333333333333,951.0,0.1556666666666666
JCTools__JCTools#org.jctools.channels.spsc.SpscProxyChannelBenchmark.alignedPrimitiveArgsBaseline#limit=128000---2,1.2041487643081292e-11,-0.0557887972675791,0.00037136280178,954.0,701.7677740755341,0.0986666666666666,977.0,0.0006666666666666
