id,y__quantile__q_0.1,y__quantile__q_0.3,y__quantile__q_0.4,y__quantile__q_0.2,y__minimum,"y__fft_coefficient__attr_""abs""__coeff_0","y__fft_coefficient__attr_""real""__coeff_0","y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""",y__mean,y__median,y__sum_values,y__quantile__q_0.6,"y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""","y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",y__quantile__q_0.7,y__quantile__q_0.8,y__root_mean_square,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean""","y__linear_trend__attr_""intercept""","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean""",y__quantile__q_0.9,"y__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""mean""","y__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)","y__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""","y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""","y__cwt_coefficients__coeff_10__w_10__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_11__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)","y__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)"
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#---2,0.0807698432,0.092667904,0.094568448,0.088997888,0.054460416,293.328388096,293.328388096,0.0683577724502732,0.0977761293653333,0.09633792,293.328388096,0.098238464,0.0776137078219269,0.0825819643058902,0.1006829567999999,0.102957056,0.0990640849757884,0.0960835194255263,0.0960828685486135,0.0960854490555393,0.10878976,0.0961157543924808,0.2778889000361469,0.2554048109284509,0.1179494806878405,0.1106023879830504,0.2047307911289311,0.2482087028057204,0.1898613986086549,0.2828422642333741
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#---3,0.0790986752,0.090963968,0.0930349056,0.0868220928,0.052789248,282.340360192,282.340360192,0.0667414684677595,0.0941134533973333,0.094437376,282.34036019200005,0.09568256,0.0748733885661129,0.0803883006409761,0.097124352,0.0994967552,0.0949151030896596,0.0935349177279822,0.0935347191979064,0.0935352641057453,0.103022592,0.0935418129514317,0.2329277323523748,0.2189141871118632,0.1118142253530011,0.105784717400599,0.1609221045984215,0.208795159275313,0.1649328145084388,0.2353617510766501
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#---4,0.081854464,0.093519872,0.095813632,0.089587712,0.058687488,293.968379904,293.968379904,0.0681112603978142,0.097989459968,0.097615872,293.968379904,0.100007936,0.0769744785321816,0.081137864733533,0.101449728,0.103415808,0.0989880543671257,0.0950848209741098,0.0950817934534248,0.0950891234640797,0.1084096512,0.0951248862426229,0.2555084025968249,0.2367860267362796,0.1177529786485935,0.110239451214376,0.1780987546515962,0.2298548301230925,0.1828147824866659,0.2519775792755224
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#---5,0.082444288,0.093257728,0.095420416,0.089980928,0.056066048,293.948325888,293.948325888,0.0694185961617486,0.097982775296,0.097189888,293.948325888,0.099221504,0.0779538984483721,0.0829520462432834,0.10092544,0.103022592,0.0989977476031108,0.0964199016103826,0.0964183794054355,0.0964223558421262,0.108265472,0.0964469439706229,0.2109216893760543,0.1999913633036506,0.1191326224896567,0.1111650543444481,0.160671700653602,0.1908254382606462,0.1436480852906287,0.2139035536553894
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#---6,0.0803438592,0.092209152,0.094502912,0.0877395968,0.052363264,288.15212544,288.15212544,0.0645296463737705,0.09605070848,0.096141312,288.15212544,0.098041856,0.0751978331343521,0.0804569985803216,0.100401152,0.10223616,0.0969178743382918,0.0932226487928119,0.0932183565218847,0.0932269443691162,0.106299392,0.0932762295648524,0.2007707254255205,0.1849623365654623,0.1085673926506312,0.104693745278935,0.1180403725596706,0.176444719413278,0.1247792874378595,0.2038341519268825
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#---7,0.0805076992,0.0920584192,0.093913088,0.0884736,0.052166656,287.575801856,287.575801856,0.0684059038076502,0.0958586006186666,0.095289344,287.575801856,0.096600064,0.0756228859860908,0.0807658207144537,0.098238464,0.1006764032,0.0968601791433022,0.0933282474257748,0.0933243635605766,0.0933294785255902,0.105381888,0.093361017749683,0.2338959586396631,0.2201247012886794,0.1112440331226578,0.1048747389543649,0.1818508189112621,0.2124255402437865,0.165725196324507,0.2399261663158256
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#---8,0.0805076992,0.0920584192,0.093913088,0.0884736,0.052166656,287.575801856,287.575801856,0.0684059038076502,0.0958586006186666,0.095289344,287.575801856,0.096600064,0.0756228859860908,0.0807658207144537,0.098238464,0.1006764032,0.0968601791433022,0.0933282474257748,0.0933243635605766,0.0933294785255902,0.105381888,0.093361017749683,0.2338959586396631,0.2201247012886794,0.1112440331226578,0.1048747389543649,0.1818508189112621,0.2124255402437865,0.165725196324507,0.2399261663158256
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.AggregateByTest.aggregateByProduct_parallel_eager_ec#---9,0.0805076992,0.0920584192,0.093913088,0.0884736,0.052166656,287.575801856,287.575801856,0.0684059038076502,0.0958586006186666,0.095289344,287.575801856,0.096600064,0.0756228859860908,0.0807658207144537,0.098238464,0.1006764032,0.0968601791433022,0.0933282474257748,0.0933243635605766,0.0933294785255902,0.105381888,0.093361017749683,0.2338959586396631,0.2201247012886794,0.1112440331226578,0.1048747389543649,0.1818508189112621,0.2124255402437865,0.165725196324507,0.2399261663158256
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#---0,0.0093671796363636,0.0094580363636363,0.0095101672727272,0.0094148421818181,0.0091526981818181,36.98685693000404,36.98685693000404,0.0092379462581222,0.0123289523100013,0.0095935767272727,36.98685693000404,0.0099864948363636,0.0093128299183408,0.0095781194076077,0.01071939584,0.0118026695111111,0.0156737075656988,0.0124082379907866,0.0124086519441288,0.0124063965127984,0.0162588496457142,0.0123917330584398,0.1141486245167811,0.105445178446984,0.0263854655183051,0.0202025957556277,0.0352260588635355,0.1080786848027431,0.1084938439341736,0.1024345752028382
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#---1,0.0091555281454545,0.0092520448,0.0093016436363636,0.0092063185454545,0.0089470293333333,32.28447328430361,32.28447328430361,0.0090158110691174,0.0107614910947678,0.0093828189090909,32.28447328430361,0.0097282234181818,0.0091071837250699,0.0093472492228551,0.01041629184,0.0114709845333333,0.0117797718747134,0.0113404764531265,0.0113414639986286,0.011339054381103,0.0128676977777777,0.0113291205358912,0.0791279601248717,0.0729736431141165,0.0199242461134248,0.0161879649885342,0.0182258344344172,0.0712516611348831,0.0664036440450622,0.073165694368303
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#---2,0.0093507956363636,0.0094550574545454,0.0095131461818181,0.0094073949090909,0.009139293090909,33.87223025578298,33.87223025578298,0.0093561330519622,0.0112907434185943,0.0096151738181818,33.87223025578297,0.010051584,0.0094301156887143,0.0095581979565568,0.01079427072,0.0118259712,0.013803776020291,0.0125463116915888,0.012548639024508,0.0125432939950711,0.013771869090909,0.0125187318598391,0.1168556533409799,0.1084099500439926,0.0253896008221111,0.0194865578237448,0.0455551305848259,0.1121388224454095,0.1149235433966455,0.1049976778986713
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#---3,0.0091854661818181,0.0092941963636363,0.0093433483636363,0.0092465338181818,0.0089838933333333,31.35979259522771,31.35979259522771,0.0091685154294419,0.0104532641984092,0.0094327156363636,31.359792595227702,0.0096939659636363,0.0092464744874177,0.009523036312297,0.01014923264,0.0112456135111111,0.012146542291707,0.0112907798291888,0.0112924190044015,0.0112882711383917,0.0117584327111111,0.0112689312760514,0.1047256082553827,0.0987114174504966,0.0188227926165455,0.0152656397110846,0.0321559599210609,0.1005807733123018,0.1001568872164045,0.095328300358
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#---5,0.0093895214545454,0.0094724840727272,0.009516125090909,0.0094327156363636,0.0092271709090909,33.49539980197865,33.49539980197865,0.0093141493571783,0.0111651332673262,0.0095935767272727,33.49539980197864,0.0100359447272727,0.0093949428975479,0.0094824752506576,0.0107823103999999,0.0117862855111111,0.0128084555333088,0.0119290614304985,0.0119303778977942,0.0119271747236155,0.0135433867636363,0.0119132031167866,0.0965298158118965,0.0901094253709467,0.0222513047859403,0.0176113253218679,0.0412541146183327,0.0927045020067729,0.0929477983875352,0.0883815778485741
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#---6,0.0093895214545454,0.0094724840727272,0.009516125090909,0.0094327156363636,0.0092271709090909,33.49539980197865,33.49539980197865,0.0093141493571783,0.0111651332673262,0.0095935767272727,33.49539980197864,0.0100359447272727,0.0093949428975479,0.0094824752506576,0.0107823103999999,0.0117862855111111,0.0128084555333088,0.0119290614304985,0.0119303778977942,0.0119271747236155,0.0135433867636363,0.0119132031167866,0.0965298158118965,0.0901094253709467,0.0222513047859403,0.0176113253218679,0.0412541146183327,0.0927045020067729,0.0929477983875352,0.0883815778485741
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#---7,0.0093507956363636,0.0094550574545454,0.0095131461818181,0.0094073949090909,0.009139293090909,33.87223025578298,33.87223025578298,0.0093561330519622,0.0112907434185943,0.0096151738181818,33.87223025578297,0.010051584,0.0094301156887143,0.0095581979565568,0.01079427072,0.0118259712,0.013803776020291,0.0125463116915888,0.012548639024508,0.0125432939950711,0.013771869090909,0.0125187318598391,0.1168556533409799,0.1084099500439926,0.0253896008221111,0.0194865578237448,0.0455551305848259,0.1121388224454095,0.1149235433966455,0.1049976778986713
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#---8,0.0092285114181818,0.0093254749090909,0.0093731374545454,0.0092822807272727,0.009027584,32.38991485923925,32.38991485923925,0.0091219665157807,0.010796638286413,0.0094647389090909,32.389914859239255,0.0098101434181818,0.0092035558821812,0.0092658301368964,0.010452992,0.0115103061333333,0.0122873849628895,0.0115444040363936,0.0115456493318749,0.0115424846258879,0.0125591552,0.0115260546659102,0.1000119161329078,0.0929896618675868,0.0198894944402329,0.0163267313862637,0.0265420806815971,0.0947573038237587,0.0912322377630676,0.0934477082067695
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.CollectIfTest.parallel_lazy_jdk#---9,0.0091854661818181,0.0092941963636363,0.0093433483636363,0.0092465338181818,0.0089838933333333,31.35979259522771,31.35979259522771,0.0091685154294419,0.0104532641984092,0.0094327156363636,31.359792595227702,0.0096939659636363,0.0092464744874177,0.009523036312297,0.01014923264,0.0112456135111111,0.012146542291707,0.0112907798291888,0.0112924190044015,0.0112882711383917,0.0117584327111111,0.0112689312760514,0.1047256082553827,0.0987114174504966,0.0188227926165455,0.0152656397110846,0.0321559599210609,0.1005807733123018,0.1001568872164045,0.095328300358
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#---0,0.0094744203636363,0.0095295301818181,0.0095474036363636,0.0095101672727272,0.0092331287272727,29.26894586000808,29.26894586000808,0.0094685073104818,0.0097563152866693,0.0095608087272727,29.26894586000808,0.0095742138181818,0.0096012800655362,0.009618593983935,0.0095891083636363,0.0096114501818181,0.011001831984043,0.0102678148434861,0.0102687612665172,0.0102664422959132,0.0096486865454545,0.010253392988797,0.083675967036807,0.0831170235722291,0.0130336191100603,0.0116453646009055,0.0561745661371177,0.0847847085755207,0.0974290609797902,0.0717508742699868
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#---1,0.0088608767999999,0.008916992,0.0089483946666666,0.0088910506666666,0.0087149226666666,27.58477320186089,27.58477320186089,0.0088535965143897,0.0091949244006203,0.0089852586666666,27.58477320186089,0.0090158421333333,0.0089833264424405,0.009006964207907,0.009035776,0.00905216,0.0107697965668135,0.009806369242645,0.0098072277655145,0.0098045867454361,0.0090821973333333,0.0097888116060907,0.0969149585721197,0.1039862045284949,0.012208965927687,0.0109827857799713,0.074952902802934,0.1007654831229114,0.1228825824055657,0.0846578303818753
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#---2,0.016072704,0.0162014354285714,0.0162763337142857,0.01613824,0.008597504,50.62943833544589,50.62943833544589,0.0155106186491803,0.0168764794451486,0.0164144274285714,50.62943833544588,0.0166138441142857,0.0157928813201286,0.0159734532217647,0.0171758933333333,0.0175090346666666,0.01753581028741,0.0172484278666545,0.0172492217627014,0.0172474542066205,0.0179514026666666,0.0172394153611878,0.0515519884124733,0.0458483414597137,0.0220187101768681,0.0199347325817958,0.023778781390611,0.0490437029114849,0.0528659695757414,0.042770424381133
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#---3,0.0088608767999999,0.008916992,0.0089483946666666,0.0088910506666666,0.0087149226666666,27.58477320186089,27.58477320186089,0.0088535965143897,0.0091949244006203,0.0089852586666666,27.58477320186089,0.0090158421333333,0.0089833264424405,0.009006964207907,0.009035776,0.00905216,0.0107697965668135,0.009806369242645,0.0098072277655145,0.0098045867454361,0.0090821973333333,0.0097888116060907,0.0969149585721197,0.1039862045284949,0.012208965927687,0.0109827857799713,0.074952902802934,0.1007654831229114,0.1228825824055657,0.0846578303818753
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#---4,0.0086370986666666,0.0087968426666666,0.0088418986666666,0.0086780586666666,0.0085661013333333,26.91436023932121,26.91436023932121,0.0088392179876138,0.008971453413107,0.0088664746666666,26.91436023932121,0.0088855893333333,0.0088972801247397,0.0089713601065106,0.0089088,0.0089361066666666,0.0096153501828774,0.0094675689226511,0.009468520443681,0.0094663603932803,0.008978432,0.0094556755153751,0.0620452712580899,0.0595243089531738,0.0117074358630343,0.0107003625333766,0.0451254351063785,0.0641129610455535,0.0669646743569838,0.0565907490388936
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#---5,0.0088608767999999,0.008916992,0.0089483946666666,0.0088910506666666,0.0087149226666666,27.58477320186089,27.58477320186089,0.0088535965143897,0.0091949244006203,0.0089852586666666,27.58477320186089,0.0090158421333333,0.0089833264424405,0.009006964207907,0.009035776,0.00905216,0.0107697965668135,0.009806369242645,0.0098072277655145,0.0098045867454361,0.0090821973333333,0.0097888116060907,0.0969149585721197,0.1039862045284949,0.012208965927687,0.0109827857799713,0.074952902802934,0.1007654831229114,0.1228825824055657,0.0846578303818753
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#---6,0.0087422293333333,0.0088118613333333,0.0088364373333333,0.0087831893333333,0.008589312,27.05579868869264,27.05579868869264,0.0087565399664845,0.0090185995628975,0.0088610133333333,27.05579868869264,0.0088828586666666,0.0088545143466666,0.0089108457798618,0.0089060693333333,0.008933376,0.0099433235745172,0.0094813773236978,0.0094822213932886,0.0094801065597488,0.0090017792,0.0094686634983752,0.0696042012465735,0.0685330171250479,0.0116977784541902,0.0105052957419928,0.045994116780311,0.0707660240532865,0.0801319255410655,0.0602263864990275
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#---7,0.0087693994666666,0.0088132266666666,0.0088296106666666,0.0087954773333333,0.00854016,26.99460727865628,26.99460727865628,0.0087943921544626,0.0089982024262187,0.0088446293333333,26.99460727865628,0.0088582826666666,0.008827732433695,0.00889596891841,0.008871936,0.0088937813333333,0.009900293135698,0.0094605886625371,0.0094614550705486,0.0094594071778568,0.008925184,0.0094480735208769,0.0714737167076392,0.0687691117585287,0.0117907913920676,0.0107974299124322,0.0534393635658719,0.0757116426931121,0.0792642628310447,0.0650347799214425
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#---8,0.0094744203636363,0.0095295301818181,0.0095474036363636,0.0095101672727272,0.0092331287272727,29.26894586000808,29.26894586000808,0.0094685073104818,0.0097563152866693,0.0095608087272727,29.26894586000808,0.0095742138181818,0.0096012800655362,0.009618593983935,0.0095891083636363,0.0096114501818181,0.011001831984043,0.0102678148434861,0.0102687612665172,0.0102664422959132,0.0096486865454545,0.010253392988797,0.083675967036807,0.0831170235722291,0.0130336191100603,0.0116453646009055,0.0561745661371177,0.0847847085755207,0.0974290609797902,0.0717508742699868
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinByDoubleTest.minByMarketValue_parallel_lazy_collect_methodref_jdk#---9,0.0162786742857142,0.0166976365714285,0.016760832,0.016564224,0.008749056,52.352500768803466,52.352500768803466,0.0150687565230572,0.0174508335896011,0.0168290986666666,52.352500768803466,0.0169110186666666,0.015795393934043,0.0160514633901097,0.0175917738666666,0.0181234346666666,0.0191007122639567,0.0181251318746262,0.0181263811271737,0.018123117651799,0.018579456,0.0181103605982129,0.108785310514201,0.0995806320273356,0.0268751615457497,0.0231100094117633,0.0208728054296964,0.1033192216300472,0.0878371948131031,0.1043490631296167
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinTest.serial_lazy_streams_ec#---3,0.0109592576,0.014088192,0.014127104,0.012660736,0.0109477888,45.002091919847615,45.002091919847615,0.0131464936964663,0.0150006973066158,0.015745024,45.00209191984763,0.0157543862857142,0.0134974056527595,0.0135951842318252,0.015761408,0.0157684297142857,0.0151919115165516,0.0138186065984529,0.0138170394482366,0.0138206007356695,0.0180770133333333,0.0138360825555967,0.0276511289217349,0.0260271969929184,0.0143669679817716,0.0141428614743052,0.0221793667172805,0.0248504286213205,0.0179212815691657,0.0284007749476384
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.MinTest.serial_lazy_streams_ec#---9,0.012511232,0.014088192,0.014092288,0.012531712,0.0109395968,44.98177420596826,44.98177420596826,0.0125831615543689,0.0149939247353227,0.0157403428571428,44.98177420596825,0.015745024,0.0132425371164376,0.0134327954720054,0.0157543862857142,0.0157754514285714,0.0151745096150586,0.0136659000718001,0.0136641557390922,0.0136681259428191,0.0180824746666666,0.0136860312318689,0.026915711221116,0.0254955722072282,0.0141613435252059,0.0139450062032344,0.0218168989941399,0.0242575713201013,0.0173256579051134,0.0276831707874693
eclipse__eclipse-collections#org.eclipse.collections.impl.jmh.map.ChainMapPutTest.ec#isPresized=false&loadFactor=0.80f&size=3000000---0,0.8566865920000001,0.908066816,0.915406848,0.8640266240000001,0.829423616,2762.1798707200005,2762.1798707200005,0.8404772114185793,0.9207266235733336,0.926941184,2762.1798707200005,0.936378368,0.8634148269331563,0.8778087917314698,0.940572672,0.945815552,0.922029569435028,0.914240886155856,0.9142326522923792,0.9142468279957122,0.974127104,0.9142436391505138,2.173400484681342,2.04374728522612,0.988949254112248,0.9585573206469218,1.7396735501709626,1.9543883665712345,1.4243682980911805,2.256007294742212
