id,y__large_standard_deviation__r_0.30000000000000004,"y__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2","y__fft_coefficient__attr_""imag""__coeff_98","y__fft_coefficient__attr_""angle""__coeff_53","y__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""angle""__coeff_72","y__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)",y__has_duplicate_max,"y__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""angle""__coeff_93",y__symmetry_looking__r_0.9500000000000001,y__large_standard_deviation__r_0.4,"y__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""",y__large_standard_deviation__r_0.05,"y__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)",y__number_crossing_m__m_1,"y__fft_coefficient__attr_""real""__coeff_69","y__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""imag""__coeff_5","y__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0","y__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2","y__fft_coefficient__attr_""abs""__coeff_28","y__fft_coefficient__attr_""abs""__coeff_95","y__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)","y__fft_coefficient__attr_""real""__coeff_4",y__partial_autocorrelation__lag_4,"y__fft_coefficient__attr_""abs""__coeff_18","y__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)","y__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0","y__fft_coefficient__attr_""angle""__coeff_16"
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3---8,0.0,3.2257867860007553e-09,0.0014012382370392,75.82330743668157,-1.7440399484534743e-06,162.51244039677994,0.0001241014618334,0.0,3.325025793278907e-05,168.61552487011065,1.0,0.0,0.0001497942694637,0.0,1.1867947952145817e-05,0.0,-0.0007040618143399,0.0003307472394077,-0.0004158207777169,9.61106104082868e-15,1.2675778937979258e-14,0.0018557349895993,0.0019047735279654,0.0002506998903433,-0.0014104911068779,0.0004958265598707,0.0021826350889336,0.0001968226292768,-2.311146362613978e-09,31.40053588193013
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=case3&numberOfSignificantValueDigits=3---9,0.0,4.345841751142213e-12,-7.990344024217505e-06,-0.4089351995649122,-9.96222442207731e-07,-33.41925986629214,0.00013317987054,0.0,2.814009069075061e-05,-4.21130110837876,1.0,0.0,0.0001503594469565,0.0,8.394471432323678e-06,0.0,0.0001291073406004,0.0003344577039918,-0.0004719345806426,1.0986079351353081e-14,1.1696216207876486e-14,0.0001684632165192,0.0001221877011425,0.0002504105750401,0.0001433376492424,0.0905538490862224,0.0001226034952301,0.0002044174667552,-1.7134627383376135e-09,-162.765092471593
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---0,0.0,8.463561986234685e-08,0.0108089959120972,157.0241947108088,-1.5280472914766065e-07,-60.18173848322293,8.29887248524615e-06,0.0,1.5383025156606028e-06,107.53736807103805,1.0,0.0,9.196502200780742e-06,0.0,5.031698020781407e-07,0.0,0.0111944333002344,1.9535050657253364e-05,-0.0044057011465135,6.624657934621935e-17,3.7058873677069534e-16,0.012570178085131,0.0069572092877108,1.4955346131155688e-05,-0.0028499161675952,-0.000642518558503,0.0049866072874731,1.2355676189099132e-05,-5.53509501517182e-10,-157.03932896433054
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---1,0.0,1.7715398418167293e-08,0.0044407379311337,10.589881734906832,-6.276095308701288e-08,-175.83231099771209,8.522242874705588e-06,0.0,1.403910600195013e-06,72.89589399956388,1.0,0.0,9.003827359108594e-06,0.0,3.233579420813267e-07,0.0,-0.0014159061234004,1.982686451959569e-05,0.0005375077346083,1.9500203747758766e-16,3.060431903790829e-16,0.0044821701704561,0.0044758275764595,1.480741321391483e-05,-0.0038701630064487,-0.0002995032988231,0.0044694796208085,1.26282714302286e-05,-6.90942598375792e-10,-118.703128279528
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---2,0.0,5.278928149877465e-08,0.0016613426942112,163.827075752912,-1.80104852670522e-07,168.19360209080196,8.245508083666285e-06,0.0,1.5473656919227272e-06,69.16149509231617,1.0,0.0,9.038052934446774e-06,0.0,5.104383697811907e-07,0.0,-0.004731209322582,2.003778339356748e-05,-0.0086664225025643,1.1813642129910123e-16,1.9357385826507503e-16,0.0061581234399724,0.0066706169257701,1.5103522904740256e-05,-0.0064613704419373,-0.0006932132164427,0.0076120695131282,1.2480151378825203e-05,-1.4071176420635272e-09,-44.8425079652786
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---3,0.0,5.407045619673214e-09,0.0022150786451294,29.645710074205503,-3.395917500365996e-08,-149.6216757172496,8.104224679835201e-06,0.0,1.7061940420024346e-06,106.11166227625128,1.0,0.0,8.948260826139857e-06,0.0,5.648269634255688e-07,0.0,0.0002779373117844,2.002152459822621e-05,0.0004355994626055,3.27111405338553e-16,4.2692655154902113e-16,0.002484195020305,0.0024596148754834,1.5039839949195766e-05,-0.0021914587011757,-0.0001717916402841,0.0024771949856514,1.2315707778042744e-05,-7.299402630393095e-10,-112.7997994074684
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---4,0.0,7.215734907556503e-09,0.0001577949682782,43.171557680552574,2.6115595352810766e-08,177.47531045167182,8.208996118238779e-06,0.0,1.6602716987596406e-06,77.48463158755679,1.0,0.0,9.00596350835981e-06,0.0,4.868041029779562e-07,0.0,-0.0037853724943191,1.970730301568467e-05,0.0005613611899014,1.0161948664632703e-16,2.7464074458776764e-16,0.0010776925341779,0.0014559717328807,1.4954331383549747e-05,-0.0024413870685151,-0.0007040426530655,0.0010200506581094,1.238620542591974e-05,-5.812416765759156e-10,167.02916974245264
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---5,0.0,1.7715398418167293e-08,0.0044407379311337,10.589881734906832,-6.276095308701288e-08,-175.83231099771209,8.522242874705588e-06,0.0,1.403910600195013e-06,72.89589399956388,1.0,0.0,9.003827359108594e-06,0.0,3.233579420813267e-07,0.0,-0.0014159061234004,1.982686451959569e-05,0.0005375077346083,1.9500203747758766e-16,3.060431903790829e-16,0.0044821701704561,0.0044758275764595,1.480741321391483e-05,-0.0038701630064487,-0.0002995032988231,0.0044694796208085,1.26282714302286e-05,-6.90942598375792e-10,-118.703128279528
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---6,0.0,4.464237194870344e-08,0.0056702208606732,46.88860454024867,-1.1954722423769669e-07,1.137879460978539,8.080023549268578e-06,0.0,1.5984509019213767e-06,-148.2014809477174,1.0,0.0,9.040853097437849e-06,0.0,4.1605836745831893e-07,0.0,0.0059879989424797,1.945139746698651e-05,-0.0063502714711627,1.808147153047876e-16,2.5934262457449583e-16,0.0064645745391192,0.0068108359265418,1.4861938950091076e-05,-0.0073915338471231,-0.0003379904734458,0.0067286813963469,1.2352524252131544e-05,-6.784801490735344e-10,-75.21356285328517
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---7,0.0,6.315094606718518e-08,0.0089219559155943,-10.116358590680436,-2.9716899853641186e-08,-61.42024746945054,7.371341866061581e-06,0.0,2.234860136055156e-06,132.07177088271882,1.0,0.0,9.096650335383765e-06,0.0,9.042346475237396e-07,0.0,0.0015703266383518,1.946492323445686e-05,-0.0062843762996425,2.698614854097005e-16,3.5320379854000686e-16,0.0091471760277925,0.0086319313787373,1.5188594580266616e-05,-0.008955407485353,-0.0004813435905051,0.0084844075192039,1.166199515777902e-05,-8.79073072246322e-10,-80.72109553318745
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---8,0.0,1.3928509466364093e-08,0.0043931869813908,-159.8755419026483,1.2476592580971544e-07,-95.03373349384152,7.65821989640728e-06,0.0,2.0426179048270657e-06,147.2520128697559,1.0,0.0,8.966074650972146e-06,0.0,7.413605213617235e-07,0.0,-0.0056842162482256,1.946948712894212e-05,-0.0056344437873986,3.3185715330260336e-16,2.149957409591297e-16,0.0056919181550274,0.0056905393905426,1.4984248489347504e-05,0.005630372016767,-0.0003449679429285,0.0056630000584212,1.171597629211073e-05,-5.713803624257211e-10,-21.52724733804125
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed1&numberOfSignificantValueDigits=2---9,0.0,5.407045619673214e-09,0.0022150786451294,29.645710074205503,-3.395917500365996e-08,-149.6216757172496,8.104224679835201e-06,0.0,1.7061940420024346e-06,106.11166227625128,1.0,0.0,8.948260826139857e-06,0.0,5.648269634255688e-07,0.0,0.0002779373117844,2.002152459822621e-05,0.0004355994626055,3.27111405338553e-16,4.2692655154902113e-16,0.002484195020305,0.0024596148754834,1.5039839949195766e-05,-0.0021914587011757,-0.0001717916402841,0.0024771949856514,1.2315707778042744e-05,-7.299402630393095e-10,-112.7997994074684
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---0,0.0,2.9930135360450434e-08,0.0037459148040995,-30.571229346659653,-2.94231585332576e-07,6.19949534061612,9.929683775520708e-06,0.0,1.5183089629902923e-06,18.580776500140203,1.0,0.0,1.014191272553763e-05,0.0,5.500326349151034e-07,0.0,0.0027569984834213,2.343065014054204e-05,-0.0005117769357341,6.786344190602107e-16,3.936219972389912e-16,0.0030731399892589,0.0071168792875478,1.710930188792033e-05,0.0047384448682611,-0.0006558863962985,0.0082427362378459,1.4491124076467004e-05,-5.517819547532721e-10,-156.4424022634929
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---1,0.0,3.262422746622953e-09,-0.0016803057029188,-64.73881174988864,-1.904207025433991e-07,109.07859751409391,1.0029968079196782e-05,0.0,1.4981486146999883e-06,120.99749161481289,1.0,0.0,1.0214086360572996e-05,0.0,4.022766818757348e-07,0.0,0.0016910645586918,2.3421236007049893e-05,-0.0006238879408073,1.5941340866529388e-16,3.9271792526825193e-16,0.0013740045662771,0.0020086765366739,1.726669805877677e-05,0.0005798234444088,-0.0006220837683912,0.0022726543752481,1.4745072491772124e-05,-6.080964255465251e-10,127.42933904930676
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---2,0.0,1.1221936462756966e-08,-0.0017145610257224,-133.13558054159748,-5.964486639030475e-08,43.10473394587319,9.757460150847516e-06,0.0,1.5709382855672626e-06,10.716117167806788,1.0,0.0,1.0309174077593095e-05,0.0,3.867304616143863e-07,0.0,0.0035459326163391,2.280248402978442e-05,-0.0010704166700999,2.9371053916888223e-16,2.543387930689947e-16,0.0035246446024601,0.0035280796979902,1.687828915046054e-05,0.0019294390022576,0.0001174297094261,0.0035908762132544,1.4272977810156386e-05,-9.150134889904023e-10,128.9831774826265
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---3,0.0,1.1221936462756966e-08,-0.0017145610257224,-133.13558054159748,-5.964486639030475e-08,43.10473394587319,9.757460150847516e-06,0.0,1.5709382855672626e-06,10.716117167806788,1.0,0.0,1.0309174077593095e-05,0.0,3.867304616143863e-07,0.0,0.0035459326163391,2.280248402978442e-05,-0.0010704166700999,2.9371053916888223e-16,2.543387930689947e-16,0.0035246446024601,0.0035280796979902,1.687828915046054e-05,0.0019294390022576,0.0001174297094261,0.0035908762132544,1.4272977810156386e-05,-9.150134889904023e-10,128.9831774826265
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---4,0.0,3.414212084249207e-08,0.0005337304157897,-2.998274616804555,-2.580358386236606e-07,0.8601405445429193,1.036441390927285e-05,0.0,1.3590767341998525e-06,88.37721389743145,1.0,0.0,1.015677999122176e-05,0.0,3.821024270305045e-07,0.0,0.0041699635367912,2.340650740996905e-05,-0.00506861915128,1.3487970191050351e-16,4.400366946629709e-16,0.0019830207018781,0.0097832610171165,1.7203525433175984e-05,0.0057107854459046,-0.001150659207811,0.0113598199935146,1.4879925099451866e-05,-2.9572002878104526e-10,-137.8934972828681
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---5,0.0,1.1221936462756966e-08,-0.0017145610257224,-133.13558054159748,-5.964486639030475e-08,43.10473394587319,9.757460150847516e-06,0.0,1.5709382855672626e-06,10.716117167806788,1.0,0.0,1.0309174077593095e-05,0.0,3.867304616143863e-07,0.0,0.0035459326163391,2.280248402978442e-05,-0.0010704166700999,2.9371053916888223e-16,2.543387930689947e-16,0.0035246446024601,0.0035280796979902,1.687828915046054e-05,0.0019294390022576,0.0001174297094261,0.0035908762132544,1.4272977810156386e-05,-9.150134889904023e-10,128.9831774826265
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---6,0.0,1.3287934378547253e-08,0.0028277855717075,-151.06005562398337,-9.495376802212969e-08,-11.916221962659398,1.017026682027791e-05,0.0,1.3353877491587148e-06,-61.95183983999184,1.0,0.0,1.0265181812175105e-05,0.0,2.877259857222403e-07,0.0,0.0037993750344961,2.280934627861982e-05,-0.0021596371599358,2.907360894046974e-16,2.9187860092753553e-16,0.0026583918831026,0.0040745558561874,1.711355597764431e-05,0.0021335004876768,-0.0004189954546393,0.0042144520291613,1.4913368979336367e-05,-6.348779217650979e-10,102.54450994565956
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---7,0.0,1.3287934378547253e-08,0.0028277855717075,-151.06005562398337,-9.495376802212969e-08,-11.916221962659398,1.017026682027791e-05,0.0,1.3353877491587148e-06,-61.95183983999184,1.0,0.0,1.0265181812175105e-05,0.0,2.877259857222403e-07,0.0,0.0037993750344961,2.280934627861982e-05,-0.0021596371599358,2.907360894046974e-16,2.9187860092753553e-16,0.0026583918831026,0.0040745558561874,1.711355597764431e-05,0.0021335004876768,-0.0004189954546393,0.0042144520291613,1.4913368979336367e-05,-6.348779217650979e-10,102.54450994565956
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---8,0.0,3.414212084249207e-08,0.0005337304157897,-2.998274616804555,-2.580358386236606e-07,0.8601405445429193,1.036441390927285e-05,0.0,1.3590767341998525e-06,88.37721389743145,1.0,0.0,1.015677999122176e-05,0.0,3.821024270305045e-07,0.0,0.0041699635367912,2.340650740996905e-05,-0.00506861915128,1.3487970191050351e-16,4.400366946629709e-16,0.0019830207018781,0.0097832610171165,1.7203525433175984e-05,0.0057107854459046,-0.001150659207811,0.0113598199935146,1.4879925099451866e-05,-2.9572002878104526e-10,-137.8934972828681
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.encodeIntoCompressedByteBuffer#latencySeriesName=sparsed2&numberOfSignificantValueDigits=2---9,0.0,3.1101165735496064e-08,0.0008731518471552,149.9788198416168,-1.509504060754472e-07,-15.433720133751258,9.97309867080928e-06,0.0,1.522935917650139e-06,-31.66609641837028,1.0,0.0,1.0149850375071262e-05,0.0,3.300041148322817e-07,0.0,0.0044380234890555,2.3087418723334605e-05,-0.0011646010211771,2.1842203981223864e-16,2.8706626099405983e-16,0.0040658331271715,0.0069489937416737,1.710163532965769e-05,0.002637621631473,-0.0007540955441627,0.0060102331231821,1.4710254491525528e-05,-5.058071059622603e-10,-88.50031546068766
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=case3&numberOfSignificantValueDigits=3---1,0.0,5.493350340071046e-10,0.0034216749442398,-110.19402058742584,0.000108213034756,-112.75528581825492,0.0002967973291473,0.0,6.423059409625181e-05,-74.28919913757193,1.0,0.0,0.0002732044756345,1.0,1.9646574755051933e-05,0.0,0.0019603177420488,0.0007928337852364,-0.0041289864054124,8.375086122676664e-12,3.281743599471897e-13,0.0031484805971561,0.0020399143392071,0.0005914998941944,0.0042612338815217,0.0406799025363959,0.0020681149762179,0.0004605563854879,-1.2184582331287868e-07,40.99107835362663
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=case3&numberOfSignificantValueDigits=3---2,0.0,1.7375383754072895e-09,0.002608650078172,-0.4586524594101731,7.369309758804339e-05,-48.12834092206064,0.0002559352587427,0.0,4.548339909569648e-05,-167.7190646295825,1.0,0.0,0.000270555192022,0.0,-7.700086509424098e-07,0.0,0.0007888498456334,0.0007938173427927,-0.0016034715398437,1.954432724761602e-12,2.622104991293841e-12,0.0037326773307742,0.0017555535600633,0.0006148107739417,0.0010454282671239,0.0624118246165115,0.0019586316019676,0.0005156160760767,5.48746922028375e-08,43.11576945414821
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=case3&numberOfSignificantValueDigits=3---3,0.0,9.717473224620038e-10,-0.0007325559798298,-154.8694716139685,7.413247447209767e-06,-75.67698103814507,0.0003074968153749,0.0,4.844692745228799e-05,-84.48717807929722,1.0,0.0,0.0002677587115137,1.0,6.721821305812097e-05,0.0,0.0019506827776869,0.0007114532029607,-0.0040156769289436,3.711730733728328e-13,2.6094544033236986e-12,0.0020082819088766,0.0047727466390796,0.0005385115938572,0.0017524708121169,0.0392354556093942,0.0028917811103746,0.0004562634649601,-2.657999493411264e-08,-48.95150735574892
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=case3&numberOfSignificantValueDigits=3---4,0.0,8.70339990365507e-10,-9.129529458271458e-05,76.14370149950187,5.938679989746789e-05,-102.05927676736718,0.0002263213184434,0.0,3.610148834888386e-05,89.7523306149154,1.0,0.0,0.0002687689160578,1.0,-1.719056821321314e-05,0.0,0.0014087515290973,0.0007985044860482,-0.0029654610938003,6.118621141917748e-13,2.769807734111769e-12,0.0041948864280933,0.0009136587718556,0.0006168965615181,0.00616097975885,0.0651873308419598,0.0009234069850769,0.0005168833662383,1.1891230397457891e-08,128.67275306679684
HdrHistogram__HdrHistogram#bench.HdrHistogramEncodingBench.roundtripCompressed#latencySeriesName=case3&numberOfSignificantValueDigits=3---5,0.0,8.63555310378421e-10,0.0013883980722821,-75.79794907403567,4.1829899724496216e-05,36.200962479213146,0.0002390846685074,0.0,1.205666719173517e-05,43.61558942567934,1.0,0.0,0.0002723939906273,1.0,-2.9341519976580025e-05,0.0,0.0021180437985794,0.0007462531372459,-0.0029645564052593,5.102172001765798e-13,2.3906221000868388e-12,0.0026932171868513,0.0021901988456442,0.0005908694560161,0.0066521336715625,0.0670917173473026,0.0044293196770979,0.0005103947520413,4.644649498867997e-08,-67.94951967157992
