id,FCN,OSCNN,Rocket
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---7,0.7725714285714285,0.9729032258064515,0.7222222222222223
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---8,0.6933333333333334,0.6155102040816327,0.742857142857143
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#binarytrees---9,0.68,0.5483636363636363,0.5977011494252874
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---0,0.9930971007823286,0.988342625443487,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---10,0.6649180327868853,0.52,0.5652173913043479
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---12,0.9855846235985051,0.9816933638443935,0.9991993594875901
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---13,0.9855846235985051,0.9869994799791991,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---14,0.8484210526315791,0.8125,0.9122807017543859
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---15,0.8210526315789475,0.8408510638297871,0.8524590163934427
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---17,0.9876796714579056,0.9869994799791991,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---18,0.9869994799791991,0.9919924634950542,0.9991993594875901
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---19,0.9863013698630136,0.9741602067183462,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---2,0.9930971007823286,0.9961256995264743,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---20,0.988342625443487,0.9825155104342921,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---21,0.9876796714579056,0.9808473592571096,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---22,0.9706666666666666,0.9359999999999999,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---23,0.9799764428739693,0.9762202753441803,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---24,0.9833147942157953,0.9833147942157953,0.9956483899042645
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---25,0.9825155104342921,0.9471766848816029,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---26,0.9908345393150024,0.9914204003813155,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---27,0.9176470588235295,0.9878136200716846,0.999442896935933
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---28,0.9930971007823286,0.9876796714579056,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---29,0.8580000000000001,0.7878787878787878,0.8965517241379309
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---3,0.9708078750848609,0.9531116794543905,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---4,0.4583050847457627,0.3939393939393939,0.5591397849462367
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---5,0.9825155104342921,0.994661921708185,0.999603646452636
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---6,0.9454545454545455,0.9736170212765959,0.981132075471698
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---7,0.9892030848329049,0.9885416666666667,0.9983122362869198
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---8,0.988988988988989,0.9876796714579056,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fannkuch_redux---9,0.988342625443487,0.9941520467836258,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---0,0.998330550918197,0.998330550918197,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---1,0.9397590361445783,0.9417322834645668,0.9899799599198398
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---10,0.9897666803110928,0.9897666803110928,0.9897666803110928
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---11,0.9808978032473736,0.98159509202454,0.9799518845228549
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---12,0.9669421487603305,0.9676172063798936,0.9799518845228549
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---13,0.9893617021276596,0.9888383629599007,0.9898744430943701
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---14,0.9791240278346294,0.9897666803110928,0.9699157641395909
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---15,0.9978911851539435,0.9991823385118562,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---16,0.9897666803110928,1.0,0.9797406807131281
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---17,0.9728850325379609,0.9763374485596706,0.9793438639125153
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---18,0.998330550918197,0.998330550918197,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---19,0.9774436090225563,0.9899799599198397,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---2,0.9991823385118562,0.9991823385118562,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---20,0.9893617021276596,0.9893617021276596,0.9898744430943701
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---21,0.9719626168224299,0.9829414476717382,0.9695268644747395
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---22,0.9859154929577465,0.9955476402493322,0.9900833002776677
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---23,0.9606425702811247,0.9691756272401434,0.9894736842105264
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---24,0.9978911851539435,0.9974424552429668,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---25,0.966542750929368,0.9898477157360406,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---26,1.0,0.9878914405010438,0.9899799599198398
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---27,0.9898744430943701,0.9883040935672515,0.9898744430943701
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---28,1.0,0.998330550918197,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---29,0.9987608426270137,0.9987608426270137,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---3,0.9780901198842498,0.9780901198842498,0.9799518845228549
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---4,0.9995866060355519,0.9877585479105109,0.9799518845228549
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---5,0.9898744430943701,0.9883040935672515,0.9799518845228549
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---6,0.9987473903966599,0.9878914405010438,0.9899799599198398
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---7,1.0,1.0,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---8,0.9995953055443142,0.9991823385118562,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#fasta---9,0.9839449541284404,0.9949285384970032,0.9799518845228549
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---0,1.0,1.0,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---1,1.0,1.0,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---10,1.0,1.0,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---11,1.0,1.0,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---12,1.0,1.0,1.0
warmup_results_0_8_linux2_i7_4790___Graal-default-java.json#nbody---13,1.0,0.9995866060355519,1.0
